,location,total_sqft,bath,price,bhk
4019,Nagavarapalya,1260.0,2.0,85.5,2
4020,Narayanapura,1308.0,2.0,89.04,2
4021,Narayanapura,1308.0,2.0,92.66,2
4022,Narayanapura,1302.0,2.0,69.1,2
4023,Narayanapura,1308.0,2.0,89.04,2
4024,Narayanapura,1469.0,2.0,99.14,2
4025,Neeladri Nagar,1053.0,2.0,45.0,2
4026,Neeladri Nagar,1363.0,2.0,68.0,2
4027,Neeladri Nagar,2556.0,3.0,133.0,3
4028,Neeladri Nagar,674.0,1.0,21.0,1
4029,Neeladri Nagar,527.0,1.0,26.0,1
4030,Neeladri Nagar,1167.0,2.0,38.0,3
4031,Neeladri Nagar,1060.0,2.0,35.0,2
4032,Neeladri Nagar,640.0,1.0,20.5,1
4033,Neeladri Nagar,4000.0,12.0,160.0,10
4034,Neeladri Nagar,1105.0,2.0,30.0,2
4035,Neeladri Nagar,1100.0,2.0,30.0,2
4036,Neeladri Nagar,2111.0,3.0,103.0,3
4037,Nehru Nagar,1775.0,3.0,110.0,3
4038,Nehru Nagar,967.0,2.0,41.1,2
4039,Nehru Nagar,1374.0,3.0,72.0,3
4040,Nehru Nagar,1674.0,3.0,90.0,3
4041,Nehru Nagar,1269.0,2.0,63.0,3
4042,Nehru Nagar,1100.0,2.0,50.0,2
4043,Nehru Nagar,1674.0,3.0,81.0,3
4044,OMBR Layout,2420.0,3.0,185.0,3
4045,OMBR Layout,1078.0,2.0,65.0,2
4046,OMBR Layout,1101.0,2.0,65.5,2
4047,OMBR Layout,1041.0,2.0,65.5,2
4048,OMBR Layout,1300.0,2.0,80.0,2
4049,OMBR Layout,1085.0,2.0,64.0,2
4050,OMBR Layout,1855.0,3.0,145.0,3
4051,OMBR Layout,1165.0,2.0,88.5,2
4052,OMBR Layout,1101.0,2.0,66.0,2
4053,OMBR Layout,3400.0,4.0,275.0,4
4054,Old Airport Road,2732.0,4.0,204.0,4
4055,Old Airport Road,3356.0,4.0,251.0,4
4056,Old Airport Road,1206.0,2.0,75.0,2
4057,Old Airport Road,2774.0,4.0,207.0,4
4058,Old Airport Road,2690.0,4.0,191.0,4
4059,Old Airport Road,2690.0,4.0,199.0,4
4060,Old Airport Road,1655.0,2.0,97.65,2
4061,Old Airport Road,1075.0,2.0,60.0,2
4062,Old Airport Road,1858.0,2.0,167.0,3
4063,Old Airport Road,1150.0,2.0,90.0,2
4064,Old Airport Road,2690.0,4.0,191.0,4
4065,Old Airport Road,2658.0,5.0,187.0,4
4066,Old Airport Road,946.0,2.0,58.0,2
4067,Old Airport Road,2774.0,4.0,208.0,4
4068,Old Airport Road,2774.0,4.0,208.0,4
4069,Old Airport Road,3200.0,4.0,280.0,4
4070,Old Airport Road,2690.0,4.0,201.0,4
4071,Old Airport Road,1145.0,2.0,75.0,2
4072,Old Airport Road,2732.0,4.0,194.0,4
4073,Old Airport Road,2658.0,5.0,189.0,4
4074,Old Airport Road,2774.0,4.0,197.0,4
4075,Old Airport Road,2392.0,3.0,249.0,3
4076,Old Airport Road,3496.0,4.0,262.0,4
4077,Old Airport Road,2774.0,4.0,197.0,4
4078,Old Airport Road,2732.0,4.0,204.0,4
4079,Old Airport Road,1798.0,3.0,150.0,3
4080,Old Airport Road,2774.0,4.0,208.0,4
4081,Old Airport Road,1184.0,2.0,78.0,2
4082,Old Airport Road,3504.0,4.0,262.0,4
4083,Old Airport Road,1055.0,2.0,75.0,2
4084,Old Madras Road,1425.0,2.0,94.0,3
4085,Old Madras Road,935.0,2.0,45.0,2
4086,Old Madras Road,1720.0,3.0,100.0,3
4087,Old Madras Road,1200.0,2.0,72.0,2
4088,Old Madras Road,1100.0,2.0,70.0,2
4089,Old Madras Road,2760.0,5.0,157.0,3
4090,Old Madras Road,1171.0,2.0,75.0,2
4091,Old Madras Road,935.0,2.0,45.0,2
4092,Old Madras Road,4500.0,7.0,294.0,5
4093,Old Madras Road,2266.0,3.0,169.0,3
4094,Old Madras Road,2640.0,5.0,142.0,3
4095,Old Madras Road,1065.0,2.0,47.86,2
4096,Old Madras Road,2010.0,3.0,125.0,4
4097,Old Madras Road,1480.0,2.0,84.0,3
4098,Old Madras Road,2990.0,5.0,210.0,3
4099,Old Madras Road,1210.0,2.0,74.0,2
4100,Old Madras Road,1171.0,2.0,72.0,2
4101,Old Madras Road,1480.0,3.0,95.0,3
4102,Old Madras Road,1210.0,2.0,80.0,2
4103,Old Madras Road,1859.0,3.0,121.0,3
4104,Old Madras Road,2990.0,5.0,173.0,3
4105,Old Madras Road,1299.0,2.0,95.0,2
4106,Old Madras Road,2300.0,3.0,142.0,3
4107,Old Madras Road,1210.0,2.0,80.0,2
4108,Old Madras Road,1210.0,2.0,77.0,2
4109,Old Madras Road,2430.0,5.0,180.0,3
4110,Old Madras Road,1330.0,2.0,74.0,2
4111,Old Madras Road,1720.0,3.0,106.0,3
4112,Old Madras Road,2640.0,5.0,150.0,3
4113,Old Madras Road,2990.0,3.0,170.0,3
4114,Old Madras Road,1171.0,2.0,73.0,2
4115,Old Madras Road,1630.0,3.0,110.0,3
4116,Old Madras Road,1165.0,2.0,52.0,2
4117,Old Madras Road,2640.0,2.0,170.0,2
4118,Padmanabhanagar,1020.0,2.0,63.0,2
4119,Padmanabhanagar,1176.0,2.0,62.0,2
4120,Padmanabhanagar,1258.0,2.0,115.0,2
4121,Padmanabhanagar,1100.0,2.0,65.0,2
4122,Padmanabhanagar,4500.0,4.0,360.0,3
4123,Padmanabhanagar,1000.0,1.0,90.0,2
4124,Padmanabhanagar,1100.0,2.0,60.0,2
4125,Padmanabhanagar,2051.0,3.0,180.0,3
4126,Padmanabhanagar,2051.0,3.0,170.0,3
4127,Padmanabhanagar,4689.0,4.0,488.0,4
4128,Pai Layout,1006.0,2.0,35.0,2
4129,Pai Layout,1550.0,2.0,90.0,3
4130,Pai Layout,1050.0,2.0,40.0,2
4131,Pai Layout,1100.0,2.0,50.0,2
4132,Pai Layout,1255.0,2.0,80.0,2
4133,Pai Layout,1075.0,2.0,35.0,2
4134,Pai Layout,1400.0,2.0,57.5,2
4135,Pai Layout,1175.0,2.0,60.0,2
4136,Pai Layout,810.0,2.0,34.5,2
4137,Pai Layout,1000.0,2.0,34.0,2
4138,Pai Layout,1000.0,2.0,42.0,2
4139,Pai Layout,3800.0,6.0,175.0,6
4140,Pai Layout,1068.0,2.0,48.0,2
4141,Panathur,1359.0,2.0,87.0,2
4142,Panathur,1438.0,2.0,100.0,2
4143,Panathur,1688.0,3.0,118.0,3
4144,Panathur,1198.0,2.0,77.0,2
4145,Panathur,1180.0,2.0,70.0,2
4146,Panathur,1546.0,3.0,99.0,3
4147,Panathur,1195.0,2.0,84.0,2
4148,Panathur,1000.0,2.0,65.3,2
4149,Panathur,1109.0,2.0,63.0,2
4150,Panathur,1000.0,2.0,68.0,2
4151,Panathur,1199.0,2.0,85.0,2
4152,Panathur,1255.0,2.0,79.0,2
4153,Panathur,1205.0,2.0,62.9,2
4154,Panathur,1210.0,2.0,85.0,2
4155,Panathur,1198.0,2.0,82.0,2
4156,Panathur,1199.0,2.0,86.0,2
4157,Panathur,1235.0,2.0,65.0,2
4158,Panathur,1210.0,2.0,80.0,2
4159,Panathur,1199.0,2.0,85.0,2
4160,Panathur,1210.0,2.0,77.0,2
4161,Panathur,1199.0,2.0,85.0,2
4162,Panathur,661.0,1.0,40.0,1
4163,Panathur,1713.0,3.0,120.0,3
4164,Panathur,1210.0,2.0,78.0,2
4165,Panathur,1050.0,2.0,60.0,2
4166,Panathur,1398.0,2.0,97.0,2
4167,Panathur,1065.0,2.0,58.0,2
4168,Panathur,1007.0,2.0,64.0,2
4169,Panathur,1210.0,2.0,77.93,2
4170,Panathur,1230.0,2.0,80.0,2
4171,Panathur,980.0,2.0,57.0,2
4172,Panathur,1075.0,2.0,60.0,2
4173,Panathur,1210.0,2.0,69.0,2
4174,Panathur,1343.0,2.0,76.0,2
4175,Parappana Agrahara,1194.0,2.0,47.0,2
4176,Parappana Agrahara,1194.0,2.0,47.0,2
4177,Parappana Agrahara,1194.0,2.0,46.0,2
4178,Parappana Agrahara,1194.0,2.0,47.0,2
4179,Parappana Agrahara,1194.0,2.0,46.0,2
4180,Parappana Agrahara,1194.0,2.0,47.0,2
4181,Parappana Agrahara,1194.0,2.0,47.0,2
4182,Parappana Agrahara,1092.0,2.0,43.0,2
4183,Parappana Agrahara,1194.0,2.0,46.0,2
4184,Parappana Agrahara,1194.0,2.0,47.0,2
4185,Parappana Agrahara,1194.0,2.0,47.0,2
4186,Parappana Agrahara,1194.0,2.0,46.0,2
4187,Parappana Agrahara,1194.0,2.0,46.0,2
4188,Pattandur Agrahara,1550.0,2.0,80.0,3
4189,Pattandur Agrahara,1025.0,2.0,44.5,2
4190,Pattandur Agrahara,1247.0,2.0,59.8,2
4191,Pattandur Agrahara,900.0,2.0,42.0,2
4192,Pattandur Agrahara,1302.0,2.0,66.0,2
4193,Pattandur Agrahara,1550.0,2.0,80.0,3
4194,Pattandur Agrahara,1247.0,2.0,62.35,2
4195,Pattandur Agrahara,1350.0,2.0,68.0,2
4196,Poorna Pragna Layout,920.0,2.0,39.55,2
4197,Poorna Pragna Layout,1160.0,2.0,46.39,2
4198,Poorna Pragna Layout,965.0,2.0,48.0,2
4199,Poorna Pragna Layout,1160.0,2.0,46.39,2
4200,Poorna Pragna Layout,1160.0,2.0,46.39,2
4201,Poorna Pragna Layout,960.0,2.0,50.0,2
4202,Prithvi Layout,2028.0,4.0,162.0,4
4203,Prithvi Layout,1352.0,2.0,87.5,2
4204,Prithvi Layout,1190.0,2.0,68.0,2
4205,Prithvi Layout,1352.0,2.0,85.0,2
4206,Prithvi Layout,1352.0,2.0,75.0,2
4207,Prithvi Layout,1352.0,3.0,93.0,2
4208,Prithvi Layout,2273.0,4.0,192.0,3
4209,R.T. Nagar,1200.0,2.0,120.0,2
4210,R.T. Nagar,1235.0,2.0,65.0,2
4211,R.T. Nagar,1140.0,3.0,130.0,3
4212,R.T. Nagar,970.0,2.0,55.0,2
4213,R.T. Nagar,1560.0,3.0,125.0,3
4214,R.T. Nagar,1200.0,2.0,60.0,2
4215,R.T. Nagar,1200.0,3.0,140.0,3
4216,R.T. Nagar,2800.0,4.0,400.0,4
4217,R.T. Nagar,1100.0,3.0,125.0,2
4218,R.T. Nagar,1150.0,2.0,72.0,2
4219,R.T. Nagar,1500.0,4.0,185.0,4
4220,R.T. Nagar,3600.0,8.0,165.0,9
4221,R.T. Nagar,2400.0,3.0,348.0,3
4222,R.T. Nagar,1300.0,3.0,145.0,3
4223,R.T. Nagar,1100.0,2.0,85.0,2
4224,R.T. Nagar,1667.0,3.0,130.0,3
4225,Rachenahalli,1530.0,2.0,74.5,3
4226,Rachenahalli,996.0,2.0,67.0,2
4227,Rachenahalli,680.0,1.0,44.0,1
4228,Rachenahalli,1530.0,2.0,74.4,3
4229,Rachenahalli,1530.0,2.0,74.39,3
4230,Rachenahalli,440.0,1.0,28.0,1
4231,Rachenahalli,440.0,1.0,28.0,1
4232,Rachenahalli,3657.0,5.0,220.0,4
4233,Rachenahalli,1530.0,2.0,74.4,3
4234,Rachenahalli,1530.0,2.0,74.5,3
4235,Rachenahalli,680.0,1.0,46.0,1
4236,Rachenahalli,1530.0,2.0,74.4,3
4237,Rachenahalli,690.0,1.0,39.8,1
4238,Rachenahalli,1100.0,2.0,68.0,2
4239,Rachenahalli,1530.0,2.0,74.4,3
4240,Rachenahalli,2710.0,3.0,170.0,3
4241,Rachenahalli,1856.0,3.0,106.0,3
4242,Rachenahalli,2600.0,3.0,160.0,3
4243,Rachenahalli,1756.0,3.0,110.0,3
4244,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
4245,Raja Rajeshwari Nagar,1145.0,2.0,45.79,2
4246,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
4247,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
4248,Raja Rajeshwari Nagar,1133.0,2.0,49.07,2
4249,Raja Rajeshwari Nagar,1090.0,2.0,42.0,2
4250,Raja Rajeshwari Nagar,1260.0,2.0,67.39,2
4251,Raja Rajeshwari Nagar,1140.0,2.0,49.39,2
4252,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
4253,Raja Rajeshwari Nagar,600.0,1.0,22.0,1
4254,Raja Rajeshwari Nagar,1278.0,2.0,53.76,3
4255,Raja Rajeshwari Nagar,500.0,1.0,25.0,1
4256,Raja Rajeshwari Nagar,1143.0,2.0,38.65,2
4257,Raja Rajeshwari Nagar,1610.0,3.0,74.0,3
4258,Raja Rajeshwari Nagar,1258.0,2.0,63.53,2
4259,Raja Rajeshwari Nagar,1128.0,2.0,38.24,2
4260,Raja Rajeshwari Nagar,1157.0,2.0,53.8,2
4261,Raja Rajeshwari Nagar,1185.0,2.0,47.39,2
4262,Raja Rajeshwari Nagar,1030.0,2.0,50.0,2
4263,Raja Rajeshwari Nagar,1196.0,2.0,51.51,2
4264,Raja Rajeshwari Nagar,1168.0,2.0,61.0,2
4265,Raja Rajeshwari Nagar,1306.0,2.0,55.91,2
4266,Raja Rajeshwari Nagar,1608.0,3.0,67.98,3
4267,Raja Rajeshwari Nagar,1575.0,2.0,78.0,3
4268,Raja Rajeshwari Nagar,1151.0,2.0,39.02,2
4269,Raja Rajeshwari Nagar,1570.0,2.0,65.0,3
4270,Raja Rajeshwari Nagar,1196.0,2.0,51.15,2
4271,Raja Rajeshwari Nagar,1419.0,2.0,48.0,2
4272,Raja Rajeshwari Nagar,648.0,1.0,31.75,1
4273,Raja Rajeshwari Nagar,1100.0,2.0,55.0,2
4274,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
4275,Raja Rajeshwari Nagar,1090.0,2.0,43.59,2
4276,Raja Rajeshwari Nagar,1023.0,2.0,42.0,2
4277,Raja Rajeshwari Nagar,1070.0,2.0,50.0,2
4278,Raja Rajeshwari Nagar,4800.0,8.0,225.0,8
4279,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
4280,Raja Rajeshwari Nagar,1267.0,2.0,42.85,2
4281,Raja Rajeshwari Nagar,550.0,1.0,21.0,1
4282,Raja Rajeshwari Nagar,1120.0,2.0,37.95,2
4283,Raja Rajeshwari Nagar,1608.0,2.0,85.0,2
4284,Raja Rajeshwari Nagar,1210.0,2.0,45.0,2
4285,Raja Rajeshwari Nagar,1240.0,2.0,53.27,2
4286,Raja Rajeshwari Nagar,1395.0,2.0,72.0,3
4287,Raja Rajeshwari Nagar,1165.0,2.0,45.0,2
4288,Raja Rajeshwari Nagar,1120.0,2.0,37.97,2
4289,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
4290,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
4291,Raja Rajeshwari Nagar,1420.0,2.0,60.0,3
4292,Raja Rajeshwari Nagar,1303.0,2.0,44.17,2
4293,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
4294,Raja Rajeshwari Nagar,1140.0,2.0,49.27,2
4295,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
4296,Raja Rajeshwari Nagar,1280.0,3.0,57.6,3
4297,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
4298,Raja Rajeshwari Nagar,1133.0,2.0,38.41,2
4299,Raja Rajeshwari Nagar,1151.0,2.0,49.0,2
4300,Raja Rajeshwari Nagar,1267.0,2.0,54.35,2
4301,Raja Rajeshwari Nagar,1100.0,2.0,50.0,2
4302,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
4303,Raja Rajeshwari Nagar,1306.0,2.0,44.17,2
4304,Raja Rajeshwari Nagar,1196.0,2.0,40.44,2
4305,Raja Rajeshwari Nagar,1128.0,2.0,40.0,2
4306,Raja Rajeshwari Nagar,1151.0,2.0,39.0,2
4307,Raja Rajeshwari Nagar,1060.0,2.0,48.0,2
4308,Raja Rajeshwari Nagar,3900.0,6.0,195.0,6
4309,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
4310,Raja Rajeshwari Nagar,1170.0,2.0,50.0,2
4311,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
4312,Raja Rajeshwari Nagar,1255.0,2.0,53.87,2
4313,Raja Rajeshwari Nagar,1419.0,2.0,60.42,2
4314,Raja Rajeshwari Nagar,1693.0,3.0,71.38,3
4315,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
4316,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
4317,Raja Rajeshwari Nagar,1133.0,2.0,38.37,2
4318,Raja Rajeshwari Nagar,1140.0,2.0,48.7,2
4319,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
4320,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
4321,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
4322,Raja Rajeshwari Nagar,1133.0,2.0,40.0,2
4323,Raja Rajeshwari Nagar,1110.0,2.0,52.0,2
4324,Raja Rajeshwari Nagar,1580.0,3.0,83.74,3
4325,Raja Rajeshwari Nagar,1640.0,3.0,86.8,3
4326,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
4327,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
4328,Raja Rajeshwari Nagar,1279.0,2.0,53.76,3
4329,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
4330,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
4331,Raja Rajeshwari Nagar,1240.0,2.0,42.04,2
4332,Raja Rajeshwari Nagar,1530.0,3.0,64.0,3
4333,Raja Rajeshwari Nagar,1587.0,3.0,73.8,3
4334,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
4335,Raja Rajeshwari Nagar,1450.0,2.0,67.0,3
4336,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
4337,Raja Rajeshwari Nagar,945.0,2.0,45.0,2
4338,Raja Rajeshwari Nagar,1303.0,2.0,55.78,2
4339,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
4340,Raja Rajeshwari Nagar,1700.0,2.0,86.0,3
4341,Raja Rajeshwari Nagar,1270.0,2.0,62.0,2
4342,Raja Rajeshwari Nagar,1260.0,2.0,62.0,3
4343,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
4344,Raja Rajeshwari Nagar,1580.0,2.0,66.85,3
4345,Raja Rajeshwari Nagar,1050.0,2.0,37.0,2
4346,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
4347,Raja Rajeshwari Nagar,1000.0,2.0,50.0,2
4348,Raja Rajeshwari Nagar,1485.0,2.0,63.0,3
4349,Raja Rajeshwari Nagar,1335.0,2.0,56.0,3
4350,Raja Rajeshwari Nagar,1255.0,2.0,42.54,2
4351,Raja Rajeshwari Nagar,1530.0,3.0,64.86,3
4352,Raja Rajeshwari Nagar,1850.0,3.0,98.0,3
4353,Raja Rajeshwari Nagar,1140.0,2.0,44.0,2
4354,Raja Rajeshwari Nagar,6000.0,8.0,215.0,8
4355,Raja Rajeshwari Nagar,1140.0,2.0,39.0,2
4356,Raja Rajeshwari Nagar,510.0,1.0,22.0,1
4357,Raja Rajeshwari Nagar,1187.0,2.0,40.14,2
4358,Raja Rajeshwari Nagar,1141.0,2.0,60.0,2
4359,Rajaji Nagar,3300.0,4.0,600.0,4
4360,Rajaji Nagar,1640.0,3.0,229.0,3
4361,Rajaji Nagar,2390.0,3.0,415.0,3
4362,Rajaji Nagar,2390.0,3.0,410.0,3
4363,Rajaji Nagar,12000.0,6.0,2200.0,7
4364,Rajaji Nagar,3516.0,4.0,540.0,4
4365,Rajaji Nagar,1640.0,3.0,223.0,3
4366,Rajaji Nagar,3526.0,4.0,492.0,4
4367,Rajaji Nagar,3526.0,4.0,558.0,4
4368,Rajaji Nagar,1800.0,3.0,260.0,3
4369,Rajaji Nagar,3100.0,4.0,570.0,4
4370,Rajaji Nagar,1640.0,3.0,241.0,3
4371,Rajaji Nagar,1370.0,2.0,170.0,2
4372,Rajaji Nagar,2409.0,3.0,360.0,3
4373,Rajaji Nagar,3436.0,6.0,475.0,4
4374,Rajaji Nagar,1718.0,3.0,288.0,2
4375,Rajaji Nagar,2386.0,3.0,334.0,3
4376,Rajaji Nagar,3436.0,6.0,500.0,4
4377,Rajaji Nagar,1200.0,2.0,150.0,2
4378,Rajaji Nagar,1160.0,1.0,163.0,2
4379,Rajaji Nagar,660.0,1.0,75.0,1
4380,Rajaji Nagar,1440.0,2.0,170.0,2
4381,Rajaji Nagar,2448.0,3.0,400.0,3
4382,Rajaji Nagar,1440.0,2.0,185.0,2
4383,Rajaji Nagar,1640.0,3.0,230.0,3
4384,Rajaji Nagar,1800.0,2.0,250.0,3
4385,Rajaji Nagar,3100.0,4.0,550.0,4
4386,Rajaji Nagar,3526.0,4.0,598.0,4
4387,Rajaji Nagar,2300.0,3.0,369.0,3
4388,Rajaji Nagar,1640.0,3.0,220.0,3
4389,Rajaji Nagar,2500.0,3.0,350.0,3
4390,Rajaji Nagar,2559.0,3.0,403.0,3
4391,Rajaji Nagar,1763.0,3.0,262.0,2
4392,Rajaji Nagar,1640.0,3.0,220.0,3
4393,Rajaji Nagar,1800.0,3.0,240.0,3
4394,Rajaji Nagar,2533.0,3.0,425.0,3
4395,Rajaji Nagar,2450.0,3.0,330.0,3
4396,Rajaji Nagar,1640.0,3.0,262.0,3
4397,Rajaji Nagar,1200.0,1.0,200.0,2
4398,Rajaji Nagar,2367.0,3.0,375.0,3
4399,Rajaji Nagar,2440.0,2.0,415.0,4
4400,Rajaji Nagar,1640.0,3.0,251.0,3
4401,Rajaji Nagar,1640.0,3.0,268.0,3
4402,Rajaji Nagar,2367.0,4.0,340.0,3
4403,Rajaji Nagar,1720.0,3.0,224.0,3
4404,Rajaji Nagar,3600.0,5.0,510.0,5
4405,Rajaji Nagar,2400.0,5.0,408.0,5
4406,Rajaji Nagar,2500.0,3.0,340.0,3
4407,Rajaji Nagar,2390.0,3.0,372.0,3
4408,Rajaji Nagar,2415.0,3.0,399.0,3
4409,Rajaji Nagar,1718.0,3.0,275.0,2
4410,Rajaji Nagar,1763.0,3.0,240.0,2
4411,Rajaji Nagar,2367.0,3.0,320.0,3
4412,Rajaji Nagar,2409.0,3.0,395.0,3
4413,Rajaji Nagar,1314.0,2.0,225.0,2
4414,Rajaji Nagar,1440.0,2.0,165.0,2
4415,Rajaji Nagar,1640.0,3.0,245.0,3
4416,Rajiv Nagar,1690.0,3.0,125.0,3
4417,Rajiv Nagar,1263.0,2.0,93.32,2
4418,Rajiv Nagar,2340.0,4.0,148.0,4
4419,Rajiv Nagar,2340.0,5.0,129.0,4
4420,Rajiv Nagar,1330.0,2.0,93.0,2
4421,Rajiv Nagar,2340.0,5.0,129.0,4
4422,Rajiv Nagar,1309.0,2.0,80.0,2
4423,Rajiv Nagar,2340.0,4.0,145.0,4
4424,Rajiv Nagar,2330.0,5.0,175.0,4
4425,Rajiv Nagar,2340.0,5.0,160.0,4
4426,Ramagondanahalli,1151.0,2.0,48.77,2
4427,Ramagondanahalli,1251.0,2.0,47.0,2
4428,Ramagondanahalli,1235.0,2.0,52.04,2
4429,Ramagondanahalli,1610.0,2.0,111.0,3
4430,Ramagondanahalli,540.0,1.0,30.0,1
4431,Ramagondanahalli,1235.0,2.0,46.8,2
4432,Ramagondanahalli,1215.0,2.0,51.26,2
4433,Ramagondanahalli,2257.0,4.0,157.0,3
4434,Ramagondanahalli,1251.0,2.0,47.4,2
4435,Ramagondanahalli,1610.0,2.0,115.0,3
4436,Ramagondanahalli,920.0,2.0,65.0,2
4437,Ramagondanahalli,1215.0,2.0,45.5,2
4438,Ramagondanahalli,1253.0,2.0,52.66,2
4439,Ramagondanahalli,1295.0,2.0,95.0,2
4440,Ramagondanahalli,1151.0,2.0,50.5,2
4441,Ramagondanahalli,1235.0,2.0,49.3,2
4442,Ramagondanahalli,2257.0,3.0,159.0,3
4443,Ramagondanahalli,1295.0,2.0,95.0,2
4444,Ramagondanahalli,1910.0,3.0,142.0,3
4445,Ramagondanahalli,1215.0,2.0,46.1,2
4446,Ramagondanahalli,1251.0,2.0,50.0,2
4447,Ramagondanahalli,1610.0,2.0,115.0,3
4448,Ramagondanahalli,1151.0,2.0,43.6,2
4449,Ramagondanahalli,1251.0,2.0,53.0,2
4450,Ramagondanahalli,845.0,2.0,45.82,2
4451,Ramagondanahalli,1910.0,3.0,150.0,3
4452,Ramagondanahalli,2040.0,3.0,114.0,3
4453,Ramagondanahalli,1251.0,2.0,46.0,2
4454,Ramagondanahalli,1151.0,2.0,46.0,2
4455,Ramagondanahalli,1610.0,2.0,112.0,3
4456,Ramagondanahalli,1610.0,2.0,115.0,3
4457,Ramagondanahalli,1200.0,3.0,56.1,3
4458,Ramagondanahalli,2787.0,5.0,220.0,4
4459,Ramagondanahalli,1125.0,2.0,75.0,2
4460,Ramagondanahalli,1151.0,2.0,42.5,2
4461,Ramagondanahalli,2257.0,3.0,155.0,3
4462,Ramagondanahalli,1500.0,3.0,100.0,3
4463,Ramagondanahalli,1910.0,3.0,131.0,3
4464,Ramamurthy Nagar,3700.0,4.0,225.0,4
4465,Ramamurthy Nagar,3500.0,5.0,150.0,5
4466,Ramamurthy Nagar,1050.0,2.0,37.0,2
4467,Ramamurthy Nagar,1040.0,2.0,50.0,2
4468,Ramamurthy Nagar,1200.0,3.0,72.0,2
4469,Ramamurthy Nagar,360.0,1.0,26.0,1
4470,Ramamurthy Nagar,950.0,2.0,50.79,2
4471,Ramamurthy Nagar,1200.0,2.0,66.0,3
4472,Ramamurthy Nagar,1525.0,3.0,100.0,3
4473,Ramamurthy Nagar,1200.0,2.0,80.0,2
4474,Ramamurthy Nagar,1100.0,2.0,68.0,2
4475,Ramamurthy Nagar,1185.0,2.0,45.5,2
4476,Ramamurthy Nagar,1170.0,2.0,46.8,2
4477,Ramamurthy Nagar,1150.0,2.0,51.0,2
4478,Ramamurthy Nagar,1200.0,2.0,48.0,2
4479,Ramamurthy Nagar,1110.0,2.0,65.0,2
4480,Ramamurthy Nagar,1200.0,2.0,78.0,2
4481,Ramamurthy Nagar,600.0,1.0,43.0,1
4482,Ramamurthy Nagar,1006.0,2.0,57.0,2
4483,Ramamurthy Nagar,1200.0,2.0,76.0,2
4484,Ramamurthy Nagar,700.0,2.0,33.0,2
4485,Ramamurthy Nagar,1125.0,2.0,47.0,2
4486,Ramamurthy Nagar,1000.0,2.0,62.0,2
4487,Ramamurthy Nagar,1334.0,2.0,67.0,2
4488,Ramamurthy Nagar,1200.0,2.0,46.0,2
4489,Ramamurthy Nagar,1200.0,2.0,57.9,2
4490,Ramamurthy Nagar,1170.0,2.0,44.0,2
4491,Ramamurthy Nagar,2200.0,4.0,130.0,4
4492,Ramamurthy Nagar,1050.0,2.0,51.66,2
4493,Ramamurthy Nagar,2916.0,5.0,230.0,4
4494,Ramamurthy Nagar,2316.0,3.0,125.0,3
4495,Ramamurthy Nagar,1101.0,2.0,50.0,2
4496,Ramamurthy Nagar,1050.0,2.0,37.8,2
4497,Ramamurthy Nagar,935.0,2.0,39.0,2
4498,Ramamurthy Nagar,1200.0,2.0,68.0,2
4499,Ramamurthy Nagar,540.0,1.0,35.0,1
4500,Ramamurthy Nagar,960.0,2.0,35.0,2
4501,Rayasandra,1314.0,2.0,63.0,3
4502,Rayasandra,1065.0,2.0,44.95,2
4503,Rayasandra,1708.0,3.0,75.0,3
4504,Rayasandra,1199.0,2.0,48.5,3
4505,Rayasandra,1577.0,3.0,67.0,3
4506,Rayasandra,1253.0,2.0,57.0,2
4507,Rayasandra,583.0,1.0,26.9,1
4508,Rayasandra,1198.0,2.0,54.0,2
4509,Rayasandra,1555.0,3.0,75.17,3
4510,Rayasandra,1458.0,3.0,60.0,3
4511,Rayasandra,1179.0,2.0,55.0,3
